record_id,group_id,split
emscad_07331,group_06459,test
emscad_07332,group_06460,test
emscad_07343,group_00030,test
emscad_07351,group_06477,test
emscad_07359,group_06483,test
emscad_07363,group_06486,test
emscad_07386,group_06504,test
emscad_07387,group_06505,test
emscad_07388,group_06506,test
emscad_07391,group_06508,test
emscad_07392,group_06509,test
emscad_07396,group_06512,test
emscad_07403,group_06519,test
emscad_07432,group_06539,test
emscad_07442,group_06549,test
emscad_07443,group_06550,test
emscad_07454,group_06559,test
emscad_07472,group_06573,test
emscad_07482,group_06581,test
emscad_07484,group_06583,test
emscad_07498,group_06595,test
emscad_07500,group_06597,test
emscad_07501,group_06598,test
emscad_07508,group_06604,test
emscad_07518,group_06612,test
emscad_07536,group_06626,test
emscad_07542,group_06630,test
emscad_07543,group_06631,test
emscad_07550,group_06635,test
emscad_07554,group_06265,test
emscad_07563,group_05149,test
emscad_07569,group_06651,test
emscad_07574,group_06393,test
emscad_07580,group_06658,test
emscad_07584,group_00030,test
emscad_07585,group_06661,test
emscad_07590,group_06665,test
emscad_07603,group_03385,test
emscad_07606,group_06677,test
emscad_07608,group_06679,test
emscad_07610,group_06681,test
emscad_07613,group_06683,test
emscad_07621,group_06691,test
emscad_07622,group_00668,test
emscad_07636,group_06702,test
emscad_07648,group_06712,test
emscad_07651,group_00030,test
emscad_07661,group_06724,test
emscad_07670,group_02468,test
emscad_07675,group_06735,test
emscad_07701,group_00417,test
emscad_07710,group_06760,test
emscad_07714,group_06764,test
emscad_07719,group_06769,test
emscad_07723,group_06772,test
emscad_07724,group_06773,test
emscad_07728,group_00030,test
emscad_07730,group_06778,test
emscad_07749,group_06796,test
emscad_07755,group_06801,test
emscad_07774,group_06818,test
emscad_07777,group_06820,test
emscad_07781,group_06824,test
emscad_07787,group_06828,test
emscad_07796,group_06836,test
emscad_07808,group_06845,test
emscad_07809,group_03601,test
emscad_07818,group_06852,test
emscad_07823,group_06856,test
emscad_07830,group_06862,test
emscad_07836,group_06867,test
emscad_07841,group_06870,test
emscad_07844,group_06872,test
emscad_07851,group_06877,test
emscad_07852,group_06878,test
emscad_07865,group_06890,test
emscad_07889,group_06906,test
emscad_07903,group_06917,test
emscad_07919,group_06931,test
emscad_07923,group_06935,test
emscad_07927,group_06938,test
emscad_07936,group_06946,test
emscad_07940,group_06950,test
emscad_07944,group_06952,test
emscad_07945,group_06953,test
emscad_07947,group_06955,test
emscad_07950,group_05116,test
emscad_07953,group_06960,test
emscad_07959,group_06966,test
emscad_07975,group_06980,test
emscad_07976,group_06981,test
emscad_07988,group_06989,test
emscad_07995,group_06995,test
emscad_08007,group_07004,test
emscad_08009,group_07006,test
emscad_08011,group_07008,test
emscad_08012,group_07009,test
emscad_08019,group_07015,test
emscad_08026,group_07019,test
emscad_08027,group_07020,test
emscad_08032,group_07025,test
emscad_08038,group_07030,test
emscad_08043,group_07035,test
emscad_08064,group_07053,test
emscad_08069,group_07057,test
emscad_08072,group_07058,test
emscad_08076,group_07061,test
emscad_08085,group_07067,test
emscad_08087,group_07069,test
emscad_08094,group_00030,test
emscad_08096,group_07074,test
emscad_08097,group_07075,test
emscad_08101,group_07078,test
emscad_08104,group_07081,test
emscad_08109,group_07085,test
emscad_08123,group_07096,test
emscad_08124,group_07097,test
emscad_08158,group_07121,test
emscad_08162,group_07123,test
emscad_08166,group_07126,test
emscad_08170,group_07129,test
emscad_08172,group_03614,test
emscad_08175,group_07133,test
emscad_08181,group_07138,test
emscad_08203,group_07155,test
emscad_08205,group_07157,test
emscad_08213,group_07164,test
emscad_08224,group_07173,test
emscad_08239,group_07182,test
emscad_08245,group_07187,test
emscad_08255,group_07194,test
emscad_08260,group_07199,test
emscad_08286,group_07222,test
emscad_08289,group_07225,test
emscad_08292,group_07228,test
emscad_08299,group_07233,test
emscad_08310,group_07242,test
emscad_08319,group_07247,test
emscad_08321,group_07249,test
emscad_08345,group_07269,test
emscad_08369,group_07291,test
emscad_08380,group_07299,test
emscad_08397,group_07313,test
emscad_08410,group_07326,test
emscad_08414,group_07328,test
emscad_08427,group_07337,test
emscad_08430,group_07339,test
emscad_08435,group_07339,test
emscad_08448,group_07352,test
emscad_08458,group_07361,test
emscad_08467,group_06393,test
emscad_08472,group_07373,test
emscad_08477,group_07378,test
emscad_08487,group_07387,test
emscad_08494,group_07393,test
emscad_08509,group_07405,test
emscad_08527,group_07418,test
emscad_08532,group_06539,test
emscad_08540,group_07429,test
emscad_08552,group_07440,test
emscad_08566,group_07450,test
emscad_08568,group_00030,test
emscad_08574,group_07457,test
emscad_08585,group_00030,test
emscad_08589,group_07470,test
emscad_08595,group_07457,test
emscad_08597,group_07476,test
emscad_08599,group_07478,test
emscad_08602,group_07481,test
emscad_08610,group_07489,test
emscad_08616,group_07495,test
emscad_08623,group_07501,test
emscad_08636,group_07512,test
emscad_08652,group_07525,test
emscad_08653,group_07526,test
emscad_08664,group_03845,test
emscad_08671,group_07540,test
emscad_08673,group_07541,test
emscad_08674,group_07542,test
emscad_08678,group_05834,test
emscad_08691,group_07552,test
emscad_08695,group_07554,test
emscad_08701,group_02334,test
emscad_08706,group_07564,test
emscad_08713,group_07571,test
emscad_08719,group_07577,test
emscad_08720,group_07578,test
emscad_08721,group_07579,test
emscad_08723,group_07580,test
emscad_08724,group_07393,test
emscad_08733,group_07586,test
emscad_08735,group_07588,test
emscad_08741,group_00030,test
emscad_08744,group_07594,test
emscad_08756,group_07605,test
emscad_08762,group_07611,test
emscad_08766,group_07614,test
emscad_08785,group_07629,test
emscad_08786,group_07630,test
emscad_08791,group_07635,test
emscad_08797,group_07639,test
emscad_08800,group_07641,test
emscad_08812,group_07652,test
emscad_08820,group_07658,test
emscad_08823,group_07660,test
emscad_08851,group_07686,test
emscad_08860,group_02334,test
emscad_08881,group_07709,test
emscad_08886,group_07712,test
emscad_08892,group_07717,test
emscad_08897,group_07722,test
emscad_08914,group_07735,test
emscad_08918,group_07737,test
emscad_08922,group_07741,test
emscad_08923,group_07742,test
emscad_08932,group_07748,test
emscad_08936,group_07750,test
emscad_08938,group_07752,test
emscad_08948,group_07759,test
emscad_08953,group_07762,test
emscad_08954,group_07763,test
emscad_08969,group_07772,test
emscad_08984,group_00030,test
emscad_08994,group_07789,test
emscad_09005,group_07742,test
emscad_09006,group_07798,test
emscad_09010,group_07801,test
emscad_09016,group_07393,test
emscad_09017,group_07805,test
emscad_09028,group_01035,test
emscad_09039,group_07823,test
emscad_09040,group_07824,test
emscad_09043,group_04559,test
emscad_09047,group_04370,test
emscad_09048,group_07828,test
emscad_09063,group_07835,test
emscad_09064,group_07836,test
emscad_09073,group_07842,test
emscad_09089,group_07854,test
emscad_09105,group_07866,test
emscad_09116,group_07854,test
emscad_09124,group_07878,test
emscad_09126,group_07880,test
emscad_09150,group_07898,test
emscad_09163,group_07909,test
emscad_09170,group_07916,test
emscad_09178,group_07921,test
emscad_09179,group_07922,test
emscad_09194,group_07935,test
emscad_09197,group_07937,test
emscad_09203,group_07943,test
emscad_09207,group_00030,test
emscad_09211,group_07950,test
emscad_09228,group_07965,test
emscad_09234,group_07971,test
emscad_09235,group_07972,test
emscad_09252,group_07984,test
emscad_09262,group_07992,test
emscad_09275,group_08004,test
emscad_09277,group_00119,test
emscad_09280,group_00030,test
emscad_09298,group_08021,test
emscad_09321,group_08038,test
emscad_09331,group_08045,test
emscad_09334,group_08048,test
emscad_09340,group_08053,test
emscad_09360,group_08067,test
emscad_09362,group_08069,test
emscad_09390,group_08090,test
emscad_09395,group_05340,test
emscad_09409,group_08103,test
emscad_09411,group_08104,test
emscad_09412,group_08105,test
emscad_09417,group_08110,test
emscad_09419,group_00030,test
emscad_09436,group_00030,test
emscad_09447,group_08129,test
emscad_09453,group_00030,test
emscad_09460,group_08138,test
emscad_09461,group_08139,test
emscad_09476,group_08150,test
emscad_09478,group_08152,test
emscad_09480,group_08154,test
emscad_09481,group_08155,test
emscad_09484,group_08156,test
emscad_09485,group_08157,test
emscad_09496,group_08165,test
emscad_09499,group_08168,test
emscad_09528,group_08191,test
emscad_09532,group_08194,test
emscad_09545,group_08203,test
emscad_09547,group_08205,test
emscad_09550,group_08208,test
emscad_09567,group_08224,test
emscad_09569,group_08226,test
emscad_09572,group_08229,test
emscad_09593,group_08243,test
emscad_09596,group_08245,test
emscad_09607,group_08254,test
emscad_09611,group_08258,test
emscad_09614,group_00030,test
emscad_09616,group_08262,test
emscad_09617,group_08263,test
emscad_09648,group_08290,test
emscad_09652,group_08293,test
emscad_09655,group_08295,test
emscad_09677,group_08310,test
emscad_09678,group_08311,test
emscad_09682,group_08314,test
emscad_09690,group_08321,test
emscad_09697,group_08327,test
emscad_09704,group_08332,test
emscad_09711,group_08337,test
emscad_09713,group_08327,test
emscad_09730,group_08350,test
emscad_09735,group_08354,test
emscad_09744,group_08359,test
emscad_09753,group_08363,test
emscad_09767,group_08373,test
emscad_09776,group_08327,test
emscad_09779,group_08381,test
emscad_09799,group_08399,test
emscad_09801,group_08401,test
emscad_09812,group_08412,test
emscad_09814,group_06836,test
emscad_09818,group_08417,test
emscad_09823,group_08422,test
emscad_09830,group_08428,test
emscad_09845,group_08440,test
emscad_09855,group_08446,test
emscad_09858,group_08448,test
emscad_09867,group_08455,test
emscad_09872,group_08458,test
emscad_09876,group_08461,test
emscad_09878,group_06836,test
emscad_09882,group_00068,test
emscad_09892,group_08471,test
emscad_09901,group_08478,test
emscad_09910,group_08486,test
emscad_09918,group_04502,test
emscad_09941,group_08510,test
emscad_09945,group_08512,test
emscad_09947,group_08514,test
emscad_09956,group_08522,test
emscad_09968,group_08530,test
emscad_09974,group_08536,test
emscad_09984,group_08545,test
emscad_09990,group_08550,test
emscad_10001,group_08558,test
emscad_10005,group_08561,test
emscad_10023,group_08578,test
emscad_10034,group_08586,test
emscad_10035,group_08587,test
emscad_10037,group_08589,test
emscad_10040,group_08592,test
emscad_10058,group_08608,test
emscad_10071,group_08619,test
emscad_10087,group_08631,test
emscad_10088,group_08632,test
emscad_10090,group_08634,test
emscad_10097,group_08640,test
emscad_10098,group_08641,test
emscad_10107,group_08650,test
emscad_10110,group_08653,test
emscad_10113,group_03903,test
emscad_10115,group_00030,test
emscad_10148,group_00030,test
emscad_10154,group_08678,test
emscad_10158,group_08681,test
emscad_10159,group_08682,test
emscad_10160,group_08683,test
emscad_10179,group_08696,test
emscad_10189,group_08701,test
emscad_10203,group_08711,test
emscad_10205,group_00668,test
emscad_10216,group_08720,test
emscad_10225,group_00030,test
emscad_10231,group_08727,test
emscad_10232,group_08728,test
emscad_10245,group_08741,test
emscad_10246,group_08742,test
emscad_10248,group_00417,test
emscad_10252,group_08745,test
emscad_10284,group_08765,test
emscad_10290,group_08768,test
emscad_10300,group_08776,test
emscad_10301,group_06170,test
emscad_10303,group_08778,test
emscad_10309,group_00030,test
emscad_10310,group_00030,test
emscad_10314,group_00030,test
emscad_10326,group_08794,test
emscad_10329,group_08797,test
emscad_10331,group_08799,test
emscad_10340,group_08807,test
emscad_10344,group_08811,test
emscad_10346,group_00030,test
emscad_10349,group_08812,test
emscad_10355,group_08817,test
emscad_10357,group_00030,test
emscad_10359,group_08820,test
emscad_10371,group_08828,test
emscad_10382,group_06878,test
emscad_10403,group_08849,test
emscad_10407,group_08852,test
emscad_10408,group_08853,test
emscad_10411,group_08855,test
emscad_10412,group_08856,test
emscad_10423,group_08866,test
emscad_10425,group_08868,test
emscad_10426,group_08869,test
emscad_10429,group_08872,test
emscad_10435,group_08878,test
emscad_10442,group_08882,test
emscad_10448,group_08888,test
emscad_10454,group_08892,test
emscad_10458,group_08896,test
emscad_10460,group_08898,test
emscad_10462,group_08900,test
emscad_10467,group_08904,test
emscad_10473,group_08910,test
emscad_10480,group_00068,test
emscad_10488,group_08922,test
emscad_10496,group_08928,test
emscad_10503,group_08933,test
emscad_10508,group_08938,test
emscad_10512,group_00610,test
emscad_10532,group_08958,test
emscad_10535,group_08961,test
emscad_10542,group_08967,test
emscad_10551,group_08974,test
emscad_10564,group_08987,test
emscad_10574,group_08995,test
emscad_10592,group_09010,test
emscad_10608,group_09023,test
emscad_10611,group_09026,test
emscad_10620,group_09034,test
emscad_10625,group_09039,test
emscad_10627,group_09040,test
emscad_10630,group_09043,test
emscad_10638,group_09050,test
emscad_10645,group_09057,test
emscad_10655,group_09062,test
emscad_10661,group_09068,test
emscad_10666,group_04647,test
emscad_10667,group_09073,test
emscad_10677,group_04647,test
emscad_10681,group_04647,test
emscad_10682,group_04647,test
emscad_10685,group_09086,test
emscad_10690,group_09091,test
emscad_10694,group_09095,test
emscad_10704,group_09105,test
emscad_10707,group_09107,test
emscad_10708,group_09108,test
emscad_10711,group_09111,test
emscad_10719,group_09118,test
emscad_10722,group_09120,test
emscad_10725,group_09122,test
emscad_10729,group_09126,test
emscad_10735,group_00030,test
emscad_10741,group_04502,test
emscad_10743,group_09134,test
emscad_10758,group_00030,test
emscad_10764,group_09145,test
emscad_10769,group_09147,test
emscad_10772,group_09149,test
emscad_10775,group_09150,test
emscad_10778,group_09152,test
emscad_10780,group_00030,test
emscad_10798,group_09165,test
emscad_10800,group_00030,test
emscad_10804,group_00030,test
emscad_10807,group_09169,test
emscad_10810,group_00030,test
emscad_10814,group_00120,test
emscad_10815,group_09174,test
emscad_10823,group_09178,test
emscad_10827,group_09182,test
emscad_10830,group_09185,test
emscad_10839,group_09193,test
emscad_10842,group_09196,test
emscad_10858,group_00030,test
emscad_10862,group_09210,test
emscad_10863,group_00030,test
emscad_10870,group_09216,test
emscad_10874,group_09220,test
emscad_10876,group_09222,test
emscad_10879,group_09223,test
emscad_10888,group_09229,test
emscad_10899,group_09237,test
emscad_10901,group_09239,test
emscad_10905,group_00030,test
emscad_10906,group_02037,test
emscad_10912,group_09245,test
emscad_10919,group_09229,test
emscad_10926,group_09256,test
emscad_10950,group_00030,test
emscad_10957,group_09281,test
